SN,Commodity,Date,Unit,Minimum,Maximum,Average
30095,Brocauli,19-11-2014,Kg,40,50,45.0
30168,Brocauli,20-11-2014,Kg,40,50,45.0
30244,Brocauli,21-11-2014,Kg,40,50,45.0
30316,Brocauli,22-11-2014,Kg,40,50,45.0
30381,Brocauli,23-11-2014,Kg,50,60,55.0
30453,Brocauli,24-11-2014,Kg,40,50,45.0
30522,Brocauli,25-11-2014,Kg,40,50,45.0
30593,Brocauli,26-11-2014,Kg,40,50,45.0
30658,Brocauli,27-11-2014,Kg,40,50,45.0
30727,Brocauli,28-11-2014,Kg,40,50,45.0
30797,Brocauli,29-11-2014,Kg,40,50,45.0
30863,Brocauli,30-11-2014,Kg,40,50,45.0
30932,Brocauli,01-12-2014,Kg,40,50,45.0
31007,Brocauli,02-12-2014,Kg,40,50,45.0
31080,Brocauli,03-12-2014,Kg,40,50,45.0
31153,Brocauli,04-12-2014,Kg,35,40,37.5
31226,Brocauli,05-12-2014,Kg,40,45,42.5
31300,Brocauli,06-12-2014,Kg,40,45,42.5
31370,Brocauli,07-12-2014,Kg,35,40,37.5
31441,Brocauli,08-12-2014,Kg,50,55,52.5
31506,Brocauli,09-12-2014,Kg,45,50,47.5
31568,Brocauli,10-12-2014,Kg,45,50,47.5
31632,Brocauli,11-12-2014,Kg,40,45,42.5
31702,Brocauli,12-12-2014,Kg,40,50,45.0
31774,Brocauli,13-12-2014,Kg,40,45,42.5
31845,Brocauli,14-12-2014,Kg,40,45,42.5
31916,Brocauli,15-12-2014,Kg,50,60,55.0
31989,Brocauli,16-12-2014,Kg,50,55,52.5
32059,Brocauli,17-12-2014,Kg,50,60,55.0
32133,Brocauli,18-12-2014,Kg,45,50,47.5
32207,Brocauli,19-12-2014,Kg,50,60,55.0
32278,Brocauli,21-12-2014,Kg,45,50,47.5
32350,Brocauli,22-12-2014,Kg,40,45,42.5
32424,Brocauli,23-12-2014,Kg,45,50,47.5
32497,Brocauli,24-12-2014,Kg,50,60,55.0
32569,Brocauli,25-12-2014,Kg,40,50,45.0
32642,Brocauli,26-12-2014,Kg,50,60,55.0
32718,Brocauli,27-12-2014,Kg,50,60,55.0
32795,Brocauli,28-12-2014,Kg,60,70,65.0
32868,Brocauli,29-12-2014,Kg,50,60,55.0
32946,Brocauli,30-12-2014,Kg,50,60,55.0
33023,Brocauli,31-12-2014,Kg,50,55,52.5
33102,Brocauli,01-01-2015,Kg,45,50,47.5
33180,Brocauli,02-01-2015,Kg,45,50,47.5
33259,Brocauli,03-01-2015,Kg,50,60,55.0
33335,Brocauli,04-01-2015,Kg,40,50,45.0
33413,Brocauli,05-01-2015,Kg,45,50,47.5
33491,Brocauli,06-01-2015,Kg,35,40,37.5
33569,Brocauli,07-01-2015,Kg,30,40,35.0
33646,Brocauli,08-01-2015,Kg,40,50,45.0
33723,Brocauli,09-01-2015,Kg,40,50,45.0
33800,Brocauli,11-01-2015,Kg,40,50,45.0
33877,Brocauli,12-01-2015,Kg,30,35,32.5
33957,Brocauli,13-01-2015,Kg,40,50,45.0
34038,Brocauli,14-01-2015,Kg,30,40,35.0
34115,Brocauli,15-01-2015,Kg,50,60,55.0
34183,Brocauli,16-01-2015,Kg,30,35,32.5
34261,Brocauli,17-01-2015,Kg,35,40,37.5
34338,Brocauli,18-01-2015,Kg,35,40,37.5
34415,Brocauli,19-01-2015,Kg,25,30,27.5
34492,Brocauli,20-01-2015,Kg,30,35,32.5
34563,Brocauli,21-01-2015,Kg,25,30,27.5
34638,Brocauli,22-01-2015,Kg,25,30,27.5
34715,Brocauli,23-01-2015,Kg,25,30,27.5
34792,Brocauli,25-01-2015,Kg,35,40,37.5
34868,Brocauli,26-01-2015,Kg,25,30,27.5
34942,Brocauli,27-01-2015,Kg,25,30,27.5
35019,Brocauli,28-01-2015,Kg,25,30,27.5
35098,Brocauli,29-01-2015,Kg,25,30,27.5
35177,Brocauli,31-01-2015,Kg,30,35,32.5
35256,Brocauli,01-02-2015,Kg,25,30,27.5
35333,Brocauli,02-02-2015,Kg,35,40,37.5
35411,Brocauli,03-02-2015,Kg,35,40,37.5
35488,Brocauli,04-02-2015,Kg,40,45,42.5
35562,Brocauli,05-02-2015,Kg,38,42,40.0
35638,Brocauli,06-02-2015,Kg,40,45,42.5
35716,Brocauli,07-02-2015,Kg,35,40,37.5
35794,Brocauli,08-02-2015,Kg,35,40,37.5
35870,Brocauli,09-02-2015,Kg,40,45,42.5
35948,Brocauli,10-02-2015,Kg,35,40,37.5
36026,Brocauli,11-02-2015,Kg,40,45,42.5
36103,Brocauli,12-02-2015,Kg,40,45,42.5
36179,Brocauli,13-02-2015,Kg,30,35,32.5
36257,Brocauli,14-02-2015,Kg,35,40,37.5
36335,Brocauli,15-02-2015,Kg,35,40,37.5
36412,Brocauli,16-02-2015,Kg,30,35,32.5
36490,Brocauli,18-02-2015,Kg,35,40,37.5
36568,Brocauli,19-02-2015,Kg,35,40,37.5
36647,Brocauli,20-02-2015,Kg,35,40,37.5
36725,Brocauli,22-02-2015,Kg,35,40,37.5
36804,Brocauli,23-02-2015,Kg,35,40,37.5
36884,Brocauli,24-02-2015,Kg,25,30,27.5
36958,Brocauli,25-02-2015,Kg,30,40,35.0
37033,Brocauli,26-02-2015,Kg,30,40,35.0
37108,Brocauli,27-02-2015,Kg,30,35,32.5
37183,Brocauli,01-03-2015,Kg,30,35,32.5
37256,Brocauli,02-03-2015,Kg,30,35,32.5
37332,Brocauli,03-03-2015,Kg,40,50,45.0
37409,Brocauli,06-03-2015,Kg,40,50,45.0
37481,Brocauli,09-03-2015,Kg,30,40,35.0
37553,Brocauli,10-03-2015,Kg,30,40,35.0
37627,Brocauli,11-03-2015,Kg,30,40,35.0
37700,Brocauli,12-03-2015,Kg,50,60,55.0
37772,Brocauli,13-03-2015,Kg,50,60,55.0
37848,Brocauli,14-03-2015,Kg,55,60,57.5
37926,Brocauli,15-03-2015,Kg,55,60,57.5
37965,Brocauli,16-03-2015,Kg,45,50,47.5
38042,Brocauli,17-03-2015,Kg,50,55,52.5
38120,Brocauli,18-03-2015,Kg,40,45,42.5
38197,Brocauli,19-03-2015,Kg,40,50,45.0
38275,Brocauli,20-03-2015,Kg,35,40,37.5
38355,Brocauli,21-03-2015,Kg,35,40,37.5
38434,Brocauli,22-03-2015,Kg,35,40,37.5
38513,Brocauli,23-03-2015,Kg,35,40,37.5
38590,Brocauli,24-03-2015,Kg,25,30,27.5
38669,Brocauli,25-03-2015,Kg,30,35,32.5
38747,Brocauli,26-03-2015,Kg,35,40,37.5
38823,Brocauli,27-03-2015,Kg,30,35,32.5
38897,Brocauli,28-03-2015,Kg,30,32,31.0
38971,Brocauli,29-03-2015,Kg,30,32,31.0
39047,Brocauli,30-03-2015,Kg,30,35,32.5
39125,Brocauli,31-03-2015,Kg,50,55,52.5
39203,Brocauli,01-04-2015,Kg,30,32,31.0
39282,Brocauli,02-04-2015,Kg,30,35,32.5
39359,Brocauli,03-04-2015,Kg,20,30,25.0
39436,Brocauli,04-04-2015,Kg,20,25,22.5
39513,Brocauli,05-04-2015,Kg,20,25,22.5
39589,Brocauli,06-04-2015,Kg,25,30,27.5
39666,Brocauli,07-04-2015,Kg,35,40,37.5
39739,Brocauli,08-04-2015,Kg,30,40,35.0
